articleid	title	url	googletime	publishtime	newsoutletid
240108	Explained: why assault allegations against Peyton Manning have resurfaced	http://www.theguardian.com/sport/2016/feb/15/explained-why-assault-allegations-against-peyton-manning-have-resurfaced	2016-02-17 00:00:00	2016-02-17 00:00:00	26
240116	Ronda Rousey: I thought 'about killing myself' after Holly Holm knockout	http://www.theguardian.com/sport/2016/feb/16/ronda-rousey-thought-about-killing-myself-immediately-after-holm-knockout	2016-02-17 00:00:00	2016-02-17 00:00:00	26
240614	Muzoon Almellehan: the Syrian teenager who is the talk of the Tyne	http://www.theguardian.com/uk-news/2016/feb/16/muzoon-almellehan-newcastle-malala-yousafzai	2016-02-17 00:00:00	2016-02-17 00:00:00	26
240615	Syria: humanitarian aid convoys readied for starving civilians	http://www.theguardian.com/world/2016/feb/17/syria-humanitarian-aid-convoys-madaya-zabadani	2016-02-17 00:00:00	2016-02-17 00:00:00	26
240851	Pope Francis finds himself in US immigration debate after Mexico visit	http://www.theguardian.com/world/2016/feb/17/pope-francis-mexico-visit-immigration-debate-donald-trump	2016-02-17 00:00:00	2016-02-17 00:00:00	26
242620	This EU referendum doesn't matter. But the next one will	http://www.theguardian.com/commentisfree/2016/feb/17/eu-referendum-no-vote-reform-europe-crying-out-for	2016-02-18 00:00:00	2016-02-18 00:00:00	26
242713	The Guardian view on the Brussels EU summit: six things that will still be true tomorrow	http://www.theguardian.com/commentisfree/2016/feb/17/the-guardian-view-on-the-brussels-eu-summit-six-things-that-will-still-be-true-tomorrow	2016-02-18 00:00:00	2016-02-18 00:00:00	26
242803	Is Kanye West hip-hop's greatest cubist?	http://www.theguardian.com/artanddesign/jonathanjonesblog/2016/feb/17/kanye-west-the-life-of-pablo-picasso-creative-collage	2016-02-18 00:00:00	2016-02-18 00:00:00	26
242874	Four EU states reject Cameron's migrant benefits plan	http://www.theguardian.com/politics/2016/feb/17/four-eu-states-reject-camerons-migrant-benefits-plan	2016-02-18 00:00:00	2016-02-18 00:00:00	26
242967	UK staying in EU is in Germany's national interest, says Merkel	http://www.theguardian.com/politics/2016/feb/17/merkel-eu-uk-germany-national-interest-cameron-justified	2016-02-18 00:00:00	2016-02-18 00:00:00	26
242968	A prisoner to his party: David Cameron and his battle with the Tory right	http://www.theguardian.com/politics/2016/feb/17/prisoner-party-david-cameron-battle-tory-right	2016-02-18 00:00:00	2016-02-18 00:00:00	26
242969	UK's EU referendum explained: will Britain leave the European Union?	http://www.theguardian.com/politics/2016/feb/18/brexit-explained-united-kingdom-european-union-referendum	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243026	Merkel: Cameron's EU demands are 'justified and necessary' ? as it happened	http://www.theguardian.com/politics/live/2016/feb/17/four-eu-states-shun-camerons-benefits-plan-politics-live	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243113	David Cameron heads for summit amid widening EU rifts ? live updates	http://www.theguardian.com/politics/live/2016/feb/18/david-cameron-heads-for-summit-amid-widening-eu-rifts-live-updates	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243125	Britain's place in Europe and the question of identity	http://www.theguardian.com/world/2016/feb/17/britains-place-in-europe-and-the-question-of-identity	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243127	A deal on Britain's EU future: four possible outcomes	http://www.theguardian.com/world/2016/feb/17/eu-referendum-deal-britain-future-four-possible-outcomes-summit	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243129	European states deeply divided on refugee crisis before key summit	http://www.theguardian.com/world/2016/feb/17/european-states-deeply-divided-on-refugee-crisis-ahead-of-summit	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243249	David Cameron faces growing rift at EU summit in Brussels	http://www.theguardian.com/world/2016/feb/18/david-cameron-european-union-summit-brussels	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243571	South China Sea dispute: US military will continue operations in region	http://www.theguardian.com/world/2016/feb/17/south-china-sea-dispute-us-military-operations-china-island-barack-obama-white-house	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243572	Beijing accuses US of 'ulterior motives in hyping up' South China Sea missile move	http://www.theguardian.com/world/2016/feb/18/beijing-accuses-us-of-ulterior-motives-in-hyping-up-south-china-sea-missile-move	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243573	China says Australia should consider Japan's war history before submarine contract	http://www.theguardian.com/world/2016/feb/18/china-says-australia-should-consider-japans-war-history-before-submarine-contract	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243574	What's happening in the South China Sea? ? video	http://www.theguardian.com/world/video/2016/feb/17/whats-happening-in-the-south-china-sea-video	2016-02-18 00:00:00	2016-02-18 00:00:00	26
243645	Turkey detains journalist who risks his life to report from Syria	http://www.theguardian.com/media/greenslade/2016/feb/19/turkey-detains-journalist-who-risks-his-life-to-report-from-syria	2016-02-19 00:00:00	2016-02-19 00:00:00	26
243646	MSF stops sharing Syria hospital locations after 'deliberate' attacks	http://www.theguardian.com/world/2016/feb/18/msf-will-not-share-syria-gps-locations-after-deliberate-attacks	2016-02-19 00:00:00	2016-02-19 00:00:00	26
243831	Rory McIlroy sees Phoenix Open fan the flames of golf's future	http://www.theguardian.com/sport/2016/feb/10/golf-rory-mcilroy-irish-open-phoenix-open	2016-02-19 00:00:00	2016-02-19 00:00:00	26
244232	Adele 'cried all day' after series of Grammys audio mishaps	http://www.theguardian.com/music/2016/feb/18/adele-cried-all-day-grammys-ellen-degeneres	2016-02-19 00:00:00	2016-02-19 00:00:00	26
244824	Tim Cook deletes blurry Super Bowl picture after Twitter ridicule	http://www.theguardian.com/technology/2016/feb/09/tim-cook-deletes-blurry-super-bowl-picture-after-twitter-ridicule	2016-02-19 00:00:00	2016-02-19 00:00:00	26
244894	Inside the FBI's encryption battle with Apple	http://www.theguardian.com/technology/2016/feb/17/inside-the-fbis-encryption-battle-with-apple	2016-02-19 00:00:00	2016-02-19 00:00:00	26
244924	Facebook and Twitter back Apple in phone encryption battle with FBI	http://www.theguardian.com/technology/2016/feb/18/apple-fbi-encryption-battle-iphone-facebook-twitter-san-bernardino-shooting	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245130	Brexit could benefit UK economy, says ?8bn fund manager	http://www.theguardian.com/politics/2016/feb/17/brexit-benefits-neil-woodford-fund-manager-capital-economics-report	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245134	David Cameron 'has one chance to strike deal' as he heads into crucial EU summit	http://www.theguardian.com/politics/2016/feb/18/david-cameron-heads-into-crucial-eu-summit	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245135	David Cameron makes 'some progress' but summit on EU reform plans drags on	http://www.theguardian.com/politics/2016/feb/19/david-cameron-eu-reform-talks-brussels-summit	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245136	No deal yet for Cameron after marathon talks at EU summit	http://www.theguardian.com/politics/2016/feb/19/no-deal-yet-for-cameron-after-marathon-talks-at-eu-summit	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245137	Austria dismisses criticism of its plan to limit daily refugee numbers	http://www.theguardian.com/world/2016/feb/18/austria-dismisses-criticism-of-its-plan-to-limit-daily-refugee-numbers	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245138	EU briefing: what you need to know about overnight Brussels talks	http://www.theguardian.com/world/2016/feb/19/eu-briefing-what-you-need-to-know-overnight-brussels-talks	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245139	Austria imposes daily migrant limit as EU turns to ?2.3bn Turkey plan	http://www.theguardian.com/world/2016/feb/19/refugee-crisis-austria-daily-migrant-limit-eu-3bn-turkey-plan	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245140	Refugee crisis: joint action with Turkey the priority, says Merkel, as summit called	http://www.theguardian.com/world/2016/feb/19/refugee-crisis-eu-calls-extraordinary-summit-with-turkey	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245141	Cameron: 'no Cabinet meeting tonight' as EU talks continue ? live	http://www.theguardian.com/world/live/2016/feb/19/eu-summit-all-night-negotiations-deal-cameron-live	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245840	Why must Apple help the FBI? Because law enforcement is not surveillance	http://www.theguardian.com/commentisfree/2016/feb/19/why-must-apple-help-the-fbi-law-enforcement-not-surveillance	2016-02-19 00:00:00	2016-02-19 00:00:00	26
245973	FBI escalates war with Apple: 'marketing' bigger concern than terror	http://www.theguardian.com/technology/2016/feb/19/fbi-apple-san-bernardino-shooter-court-order-iphone	2016-02-19 00:00:00	2016-02-19 00:00:00	26
246181	What did Harper Lee mean to you? Share your tributes and memories	http://www.theguardian.com/books/2016/feb/19/harper-lee-kill-mockingbird-share-your-tributes-memories	2016-02-19 00:00:00	2016-02-19 00:00:00	26
246339	Erdogan must drop personal ambition and ease tensions with Turkey's Kurds	http://www.theguardian.com/commentisfree/2016/feb/18/erdogan-turkey-kurds-pkk-us	2016-02-19 00:00:00	2016-02-19 00:00:00	26
246360	The Guardian view on Turkey's Kurdish policies: compounding the region's troubles	http://www.theguardian.com/commentisfree/2016/feb/18/the-guardian-view-on-turkeys-kurdish-policies-compounding-the-regions-troubles	2016-02-19 00:00:00	2016-02-19 00:00:00	26
246374	Ankara bombing: blaming Kurds suits Erdo?an's political ends	http://www.theguardian.com/world/2016/feb/18/ankara-bombing-blaming-kurds-suits-erdogans-political-ends	2016-02-19 00:00:00	2016-02-19 00:00:00	26
246386	All eyes on US and Russia as Syria deadline passes	http://www.theguardian.com/world/2016/feb/19/all-eyes-on-us-and-russia-as-syria-deadline-passes	2016-02-19 00:00:00	2016-02-19 00:00:00	26
246387	Kurdish militant group Tak claims responsibility for Ankara car bomb	http://www.theguardian.com/world/2016/feb/19/kurdish-rebels-claim-responsibility-for-ankara-car-bomb	2016-02-19 00:00:00	2016-02-19 00:00:00	26
247100	White House announces that Obama will visit Cuba in March	http://www.theguardian.com/us-news/2016/feb/18/barack-obama-visit-cuba-march	2016-02-19 00:00:00	2016-02-19 00:00:00	26
247147	'Affluenza teen' could face jail time after case moved to adult court	http://www.theguardian.com/us-news/2016/feb/19/affluenza-teen-ethan-couch-case-adult-court	2016-02-19 00:00:00	2016-02-19 00:00:00	26
247548	Five years after Gaddafi, Libya torn by civil war and battles with Isis	http://www.theguardian.com/world/2016/feb/16/libya-gaddafi-arab-spring-civil-war-islamic-state	2016-02-19 00:00:00	2016-02-19 00:00:00	26
247549	US airstrikes target Islamic State militants in Libya	http://www.theguardian.com/world/2016/feb/19/us-airstrikes-target-islamic-state-militants-in-libya	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248050	UN to dispatch first food airdrops into Syria	http://www.theguardian.com/world/2016/feb/18/un-set-to-make-first-food-airdrops-into-syria	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248105	Apple says the FBI is making access demands even China hasn't asked for	http://www.theguardian.com/technology/2016/feb/19/apple-fbi-encryption-battle-san-bernardino-shooting-syed-farook-iphone	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248113	Leave my iPhone alone: why our smartphones are extensions of ourselves	http://www.theguardian.com/technology/2016/feb/19/iphone-apple-privacy-smartphones-extension-of-ourselves	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248115	Trump calls for Apple boycott amid FBI feud ? then sends tweets from iPhone	http://www.theguardian.com/us-news/2016/feb/19/donald-trump-apple-boycott-fbi-san-bernardino	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248308	Did Go Set a Watchman spoil Harper Lee's literary legacy?	http://www.theguardian.com/books/2016/feb/19/go-set-a-watchman-harper-lee-legacy-to-kill-a-mockingbird	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248311	Harper Lee: an American novelist deserving of serious attention	http://www.theguardian.com/books/2016/feb/19/harper-lee-american-novelist-deserving-serious-attention	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248312	Harper Lee, To Kill a Mockingbird author, dies aged 89	http://www.theguardian.com/books/2016/feb/19/harper-lee-author-to-kill-a-mockingbird-dies-alabama	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248319	Harper Lee tributes: Barack Obama among fans paying respects to author	http://www.theguardian.com/books/2016/feb/19/harper-lee-tribute-aaron-sorkin-tim-cook-fans	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248370	The Guardian view on the Brussels summit deal: Cameron delivers a practical package	http://www.theguardian.com/commentisfree/2016/feb/19/the-guardian-view-on-the-eu-summit-last-tangle-in-brussels	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248377	Cameron will put 'heart and soul' into staying in EU after sealing deal	http://www.theguardian.com/politics/2016/feb/19/david-cameron-deal-european-leaders-paves-way-june-referendum	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248383	David Cameron preparing for Michael Gove to support Brexit	http://www.theguardian.com/politics/2016/feb/19/david-cameron-preparing-for-michael-gove-to-support-brexit	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248384	Sticking together? The issues that still need solving in Brussels talks	http://www.theguardian.com/politics/2016/feb/19/sticking-together-the-issues-that-still-need-to-be-solved-in-brussels-talks	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248387	David Cameron's EU deal: what he wanted and what he got	http://www.theguardian.com/world/2016/feb/19/camerons-eu-deal-what-he-wanted-and-what-he-got	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248390	Teabags and treachery while EU players go hungry before sealing a deal	http://www.theguardian.com/world/2016/feb/19/teabags-and-treachery-but-meals-and-deals-elude-eu-players	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248394	Angela Merkel: UK's EU deal demanded a lot of willingness for compromise	http://www.theguardian.com/world/2016/feb/20/angela-merkel-uk-eu-deal-willingness-compromise-david-cameron	2016-02-19 00:00:00	2016-02-19 00:00:00	26
248814	I don't like fighting with the pope, said Donald Trump. And we believe him	http://www.theguardian.com/commentisfree/2016/feb/19/dont-like-fighting-pope-donald-trump	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248861	The pope should beware of criticising Trump. The church has its own walls and damnations	http://www.theguardian.com/commentisfree/2016/feb/19/pope-francis-beware-criticising-donald-trump-democracy-catholic-church	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248877	Trump is a fool to mess with Pope Francis. He plays in a higher league	http://www.theguardian.com/commentisfree/2016/feb/19/trump-is-a-fool-to-mess-with-pope-francis-he-plays-in-a-higher-league	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248880	How the Bush dynasty's tactics birthed the President Trump nightmare	http://www.theguardian.com/us-news/2016/feb/19/bush-dynasty-donald-trump-south-carolina-adam-haslett	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248882	Dispatch from Myrtle Beach: Trump ignites rally, Cruz tastes the offseason	http://www.theguardian.com/us-news/2016/feb/19/dispatch-from-myrtle-beach-trump-ignites-rally-cruz-tastes-the-offseason	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248883	Donald Trump sidesteps supreme court dispute, while Ted Cruz goes all in	http://www.theguardian.com/us-news/2016/feb/19/donald-trump-scalia-supreme-court-ted-cruz	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248884	Trump recounts Pershing urban legend, seemingly endorsing mass executions	http://www.theguardian.com/us-news/2016/feb/19/trump-appears-to-endorse-executing-terrorists-citing-questionable-history	2016-02-20 00:00:00	2016-02-20 00:00:00	26
248887	Trump and Cruz make final pitches before South Carolina primary ? live	http://www.theguardian.com/us-news/live/2016/feb/19/presidential-campaign-2016-south-carolina-republican-primary-nevada-democratic-caucus-trump-clinton-sanders	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249004	Antonin Scalia lies in repose at supreme court as mourners put politics aside	http://www.theguardian.com/law/2016/feb/19/supreme-court-justice-antonin-scalia-mourned-americans-put-politics-aside	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249243	Oregon man pleads guilty to stealing nude and explicit photos of celebrities	http://www.theguardian.com/technology/2016/feb/19/celebrity-photo-hack-email-accounts-oregon-man-pleads-guilty	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249244	Oregon militia standoff: the 23 men and two women facing felony charges	http://www.theguardian.com/us-news/2016/feb/15/oregon-militia-standoff-felony-charges	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249245	The Oregon standoff is over but militia left something on the refuge: their poop	http://www.theguardian.com/us-news/2016/feb/17/oregon-militia-standoff-malheur-national-wildlife-refuge-waste-poop-native-american-artifacts	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249247	Oregon minimum wage hike passes key hurdle for unprecedented tiered system	http://www.theguardian.com/us-news/2016/feb/18/oregon-house-proposal-minimum-wage-tiered-system	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249251	Woman charged in Oregon standoff seeks $666bn from government	http://www.theguardian.com/us-news/2016/feb/18/shawna-cox-oregon-militia-standoff-666-billion	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249657	Harper Lee: author battled to reconcile racial justice with a racially unjust society	http://www.theguardian.com/books/2016/feb/20/harper-lee-author-battled-to-reconcile-racial-justice-with-a-racially-unjust-society	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249658	In Harper Lee's hometown, tributes and odes echo author's private life	http://www.theguardian.com/books/2016/feb/20/harper-lee-to-kill-a-mockingbird-monroeville-alabama	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249659	Umberto Eco, Italian novelist and intellectual, dies aged 84	http://www.theguardian.com/books/2016/feb/20/italian-author-umberto-eco-dies-aged-84	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249660	Umberto Eco, 1932-2016	http://www.theguardian.com/books/2016/feb/20/umberto-eco-1932-2016	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249661	Umberto Eco: 'People are tired of simple things'	http://www.theguardian.com/books/2016/feb/20/umberto-eco-fiction-intellectual	2016-02-20 00:00:00	2016-02-20 00:00:00	26
249662	Umberto Eco in quotes ? 10 of the best	http://www.theguardian.com/books/booksblog/2016/feb/20/umberto-eco-quotes-10-best-name-of-the-rose	2016-02-20 00:00:00	2016-02-20 00:00:00	26
250056	Sanders, Trump appeal to Nevada voters with fresh memories of US housing crisis	http://www.theguardian.com/us-news/2016/feb/20/donald-trump-bernie-sanders-nevada-caucuses-us-housing-crisis-foreclosure-wall-street	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250077	Clinton regains momentum after win over Sanders in Nevada	http://www.theguardian.com/us-news/2016/feb/20/hillary-clinton-nevada-caucuses-win-bernie-sanders-democrats-us-election-2016	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250088	Hollywood hipsters and 60s rebels lend Bernie Sanders their glamour	http://www.theguardian.com/us-news/2016/feb/21/bernie-sanders-hollywood-hipsters-60s-rebels-celebrity-glamour-democrats-nevada-caucus	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250317	This can't be left to the Tory party ? it's everyone's country at stake	http://www.theguardian.com/commentisfree/2016/feb/21/eu-refendum-tory-party-uk-at-stake	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250318	The Observer view on David Cameron's EU deal	http://www.theguardian.com/commentisfree/2016/feb/21/observer-view-eu-deal	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250319	The Observer view on presidential elections in Uganda	http://www.theguardian.com/commentisfree/2016/feb/21/observer-view-presidential-elections-uganda-museveni	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250320	David Cameron's EU deal - what the national newspapers said	http://www.theguardian.com/media/greenslade/2016/feb/20/david-camerons-eu-deal-what-the-national-newspapers-said	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250322	Brexit: for once it's not about the economy, stupid	http://www.theguardian.com/money/blog/2016/feb/20/brexit-economy-eu-europe	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250323	Cameron's EU deal: the reaction at home and abroad	http://www.theguardian.com/politics/2016/feb/20/cameron-eu-deal-reaction-politicians-journalists	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250324	EU campaign has begun ? but can Cameron hold his cabinet together?	http://www.theguardian.com/politics/2016/feb/20/eu-campaign-cameron-cabinet-referendum	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250359	EU referendum: David Cameron puts squeeze on Boris Johnson	http://www.theguardian.com/politics/2016/feb/20/eu-referendum-david-cameron-boris-johnson-europe	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250373	EU referendum: a timetable for the UK	http://www.theguardian.com/politics/2016/feb/20/eu-referendum-timetable-uk	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250376	Michael Gove and five other cabinet members break ranks with PM over EU	http://www.theguardian.com/politics/2016/feb/20/michael-gove-and-five-other-cabinet-members-break-ranks-with-pm-over-eu	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250381	Michael Gove: the big beast who gives Eurosceptics the leadership they need	http://www.theguardian.com/politics/2016/feb/20/michael-gove-eurosceptics-eu-leave-campaign	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250422	Panel response: will David Cameron's deal keep Britain in the EU?	http://www.theguardian.com/politics/2016/feb/20/panel-response-will-david-camerons-deal-keep-britain-in-the-eu	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250430	Uganda police arrest opposition leader again amid election clashes	http://www.theguardian.com/world/2016/feb/19/uganda-elections-police-arrest-opposition-leader-clashes-besigye	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250431	Cameron's small-fry gains in Brussels will be debated for years	http://www.theguardian.com/world/2016/feb/20/camerons-small-fry-gains-in-brussels-will-be-debated-for-years	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250432	Uganda election victory extends Yoweri Museveni's grip on power	http://www.theguardian.com/world/2016/feb/20/ugandan-election-yoweri-museveni-wins-arrests-opposition-leader-besigye	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250433	Tories on Europe: the ins, the outs and the not clears	http://www.theguardian.com/world/2016/feb/20/uk-in-europe-ins-outs-not-clears-tory-cabinet-eu	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250519	Cameron names referendum date as Gove declares for Brexit ? as it happened	http://www.theguardian.com/world/live/2016/feb/20/eu-deal-cameron-brussels-plan-cabinet-gove-brexit-live	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250542	Antonin Scalia's son delivers homily in funeral mass for supreme court justice	http://www.theguardian.com/law/2016/feb/20/antonin-scalia-son-homily-funeral-mass-supreme-court-justice	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250543	Antonin Scalia's funeral in Washington expected to draw thousands	http://www.theguardian.com/us-news/2016/feb/20/antonin-scalia-funeral-mass-washington-clarence-thomas	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250545	Donald Trump wins South Carolina primary, opening clear path to nomination	http://www.theguardian.com/us-news/2016/feb/20/donald-trump-wins-south-carolina-primary-results-election-2016	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250591	Election live: Donald Trump wins South Carolina primary	http://www.theguardian.com/us-news/live/2016/feb/20/south-carolina-primary-nevada-caucus-live-coverage-us-presidential-election	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250857	Can Sanders still ride his momentum to victory after Clinton's Nevada win?	http://www.theguardian.com/commentisfree/2016/feb/20/bernie-sanders-nevada-clinton-momentum-victory	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250861	Clinton narrowly clinches Nevada while Trump wins big in South Carolina	http://www.theguardian.com/us-news/2016/feb/20/hillary-clinton-narrowly-clinches-nevada-caucus-donald-trump-wins-big-south-carolina-primary	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250863	Jeb Bush's glasses conundrum: some unsolicited fashion advice	http://www.theguardian.com/us-news/2016/feb/20/jeb-bush-no-glasses-fashion-advice	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250864	Jeb Bush ends presidential bid after Donald Trump wins in South Carolina	http://www.theguardian.com/us-news/2016/feb/20/jeb-bush-suspends-presidential-campaign-south-carolina-primary-donald-trump	2016-02-21 00:00:00	2016-02-21 00:00:00	26
250865	Jeb Bush suspends his campaign with an emotional speech ? video	http://www.theguardian.com/us-news/video/2016/feb/20/jeb-bush-suspends-presidential-campaign-south-carolina-speech-video	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251874	Vaughn Taylor wins at Pebble Beach after Phil Mickelson's final-hole miss	http://www.theguardian.com/sport/2016/feb/15/vaughn-taylor-pebble-beach-phil-mickelson	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251876	Rory McIlroy makes strong start at Northern Trust Open	http://www.theguardian.com/sport/2016/feb/18/rory-mcilroy-strong-start-northern-trust-open	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251877	Rory McIlroy four shots behind Jason Kokrak after 69 at Northern Trust Open	http://www.theguardian.com/sport/2016/feb/20/rory-mcilroy-jason-kokrak-northern-trust-open-second-round-jordan-spieth-golf	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251930	Danny Welbeck's last-gasp effort gives Arsenal win over 10-man Leicester	http://www.theguardian.com/football/2016/feb/14/arsenal-leicester-city-premier-league-match-report	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251931	Arsenal passed 'mental test' in win over Leicester, says Arsène Wenger	http://www.theguardian.com/football/2016/feb/14/arsenal-passed-mental-test-in-win-over-leicester-says-arsene-wenger	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251932	Welbeck's winner highlights Arsenal's options and augments the title push	http://www.theguardian.com/football/2016/feb/14/danny-welbeck-winner-arsenal-ambition	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251933	Manchester City's title tilt looks to have gone after Tottenham defeat	http://www.theguardian.com/football/2016/feb/14/manuel-pellegrini-manchester-city-title-chance-gone-after-defeat-tottenham-hotspur	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251934	Mauricio Pochettino tells Tottenham fans to dream following win at City	http://www.theguardian.com/football/2016/feb/14/mauricio-pochettino-tottenham-manchester-city-manuel-pellegrini	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251935	Leicester's Wes Morgan confident there will be no hangover from Arsenal defeat	http://www.theguardian.com/football/2016/feb/15/leicester-wes-morgan-no-hangover-arsenal-defeat	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251936	Manchester City's Vincent Kompany: I always come back stronger after injury	http://www.theguardian.com/football/2016/feb/15/manchester-city-vincent-kompany-stronger-injury-captain	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251937	Per Mertesacker: Danny Welbeck can breathe new life into Arsenal challenge	http://www.theguardian.com/football/2016/feb/15/per-mertesacker-danny-welbeck-arsenal	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251938	Arsenal v Hull City: match preview	http://www.theguardian.com/football/2016/feb/19/arsenal-hull-city-match-preview	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251939	Arsène Wenger trumpets Arsenal's consistency before Hull FA Cup reunion	http://www.theguardian.com/football/2016/feb/19/arsene-wenger-arsenal-hull-city-fa-cup	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251940	Arsène Wenger surprised Manchester United tried to sign Mathieu Debuchy	http://www.theguardian.com/football/2016/feb/19/arsene-wenger-manchester-united-mathieu-debuchy	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251941	Eldin Jakupovic's heroics frustrate Arsenal as Hull force FA Cup replay	http://www.theguardian.com/football/2016/feb/20/arsenal-hull-city-fa-cup-match-report	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251942	Barcelona's Luis Suárez and Neymar strike to beat Las Palmas	http://www.theguardian.com/football/2016/feb/20/las-palmas-barcelona-la-liga-match-report	2016-02-21 00:00:00	2016-02-21 00:00:00	26
251943	Mauricio Pochettino's Tottenham open throttle and run in power game	http://www.theguardian.com/football/blog/2016/feb/15/mauricio-pochettino-tottenham-hotspur-power-game-premier-league-title-arsenal	2016-02-21 00:00:00	2016-02-21 00:00:00	26
